Transaction_ID,Order_Date,Region,Category,Quantity,Unit_Price,Shipping_Cost
TXN-101166,18/02/2025 14:00,North,Home Appliances,12,94.98,17.61
TXN-101167,18/02/2025 15:00,South,Industrial Machinery,7,72.51,42.67
TXN-101168,18/02/2025 16:00,East,Home Appliances,12,272.51,33.99
TXN-101169,18/02/2025 17:00,East,Home Appliances,2,290.54,22.89
TXN-101170,18/02/2025 18:00,West,Electronics,14,38.54,24.05
TXN-101171,18/02/2025 19:00,East,Electronics,5,121.08,46.67
TXN-101172,18/02/2025 20:00,East,Industrial Machinery,9,361.13,14.8
TXN-101173,18/02/2025 21:00,East,Electronics,11,37.06,36.2
TXN-101174,18/02/2025 22:00,North,Electronics,5,387.04,36.83
TXN-101175,18/02/2025 23:00,East,Electronics,3,301.47,46.51
TXN-101176,19/02/2025 00:00,East,Industrial Machinery,17,204.26,37.09
TXN-101177,19/02/2025 01:00,West,Office Supplies,2,166.03,31.3
TXN-101178,19/02/2025 02:00,East,Electronics,1,23.86,45.61
TXN-101179,19/02/2025 03:00,East,Electronics,7,374.06,42.31
TXN-101180,19/02/2025 04:00,South,Industrial Machinery,14,77.51,37.25
TXN-101181,19/02/2025 05:00,West,Office Supplies,5,150,6.47
TXN-101182,19/02/2025 06:00,West,Electronics,19,262.78,21.81
TXN-101183,19/02/2025 07:00,West,Home Appliances,11,122.38,33.44
TXN-101184,19/02/2025 08:00,West,Industrial Machinery,2,231.51,28.5
TXN-101185,19/02/2025 09:00,West,Electronics,8,367.16,19.37
TXN-101186,19/02/2025 10:00,West,Electronics,9,219.95,11.5
TXN-101187,19/02/2025 11:00,North,Home Appliances,3,427.83,29.88
TXN-101188,19/02/2025 12:00,East,Home Appliances,2,383.74,17.87
TXN-101189,19/02/2025 13:00,West,Industrial Machinery,7,160.21,15.49
TXN-101190,19/02/2025 14:00,East,Industrial Machinery,5,189.28,22.95
TXN-101191,19/02/2025 15:00,East,Home Appliances,5,199.44,40.35
TXN-101192,19/02/2025 16:00,North,Industrial Machinery,13,287.57,26.95
TXN-101193,19/02/2025 17:00,West,Home Appliances,6,140.11,14.74
TXN-101194,19/02/2025 18:00,South,Electronics,18,436.64,10.26
TXN-101195,19/02/2025 19:00,North,Home Appliances,2,279.97,27.45
TXN-101196,19/02/2025 20:00,South,Home Appliances,6,189.04,40.75
TXN-101197,19/02/2025 21:00,East,Office Supplies,9,295.76,34.38
TXN-101198,19/02/2025 22:00,East,Home Appliances,3,187.3,15.45
TXN-101199,19/02/2025 23:00,North,Home Appliances,1,370.83,24.65
TXN-101200,20/02/2025 00:00,North,Office Supplies,1,262.23,43.49
TXN-101201,20/02/2025 01:00,South,Industrial Machinery,19,33.74,12.99
TXN-101202,20/02/2025 02:00,West,Office Supplies,5,92.3,28.94
TXN-101203,20/02/2025 03:00,South,Electronics,13,391.34,21.03
TXN-101204,20/02/2025 04:00,North,Office Supplies,19,260.08,10.59
TXN-101205,20/02/2025 05:00,South,Electronics,12,428.42,7.25
TXN-101206,20/02/2025 06:00,North,Industrial Machinery,16,46.97,30.01
TXN-101207,20/02/2025 07:00,South,Office Supplies,19,143.79,5.93
TXN-101208,20/02/2025 08:00,North,Office Supplies,3,99.59,9.66
TXN-101209,20/02/2025 09:00,North,Industrial Machinery,12,256.14,20.64
TXN-101210,20/02/2025 10:00,North,Electronics,5,181.82,6.96
TXN-101211,20/02/2025 11:00,West,Office Supplies,2,83.84,23.02
TXN-101212,20/02/2025 12:00,South,Electronics,7,294.78,10.87
TXN-101213,20/02/2025 13:00,South,Office Supplies,13,248.52,20.74
TXN-101214,20/02/2025 14:00,South,Home Appliances,15,134.87,40.6
TXN-101215,20/02/2025 15:00,North,Office Supplies,3,223.96,33.19
TXN-101216,20/02/2025 16:00,South,Industrial Machinery,5,339.52,25.04
TXN-101217,20/02/2025 17:00,South,Industrial Machinery,8,104.69,9.13
TXN-101218,20/02/2025 18:00,North,Electronics,1,142.77,32.86
TXN-101219,20/02/2025 19:00,East,Office Supplies,8,165.89,12.37
TXN-101220,20/02/2025 20:00,North,Electronics,18,339.95,8.45
TXN-101221,20/02/2025 21:00,South,Electronics,16,383.49,34.88
TXN-101222,20/02/2025 22:00,North,Home Appliances,18,179.04,46.04
TXN-101223,20/02/2025 23:00,East,Home Appliances,12,144.38,25.73
TXN-101224,21/02/2025 00:00,North,Industrial Machinery,13,401.96,6.84
TXN-101225,21/02/2025 01:00,South,Electronics,13,449.72,44.61
TXN-101226,21/02/2025 02:00,East,Industrial Machinery,10,306.77,8.01
TXN-101227,21/02/2025 03:00,West,Office Supplies,7,445.65,44.04
TXN-101228,21/02/2025 04:00,South,Electronics,14,302.26,22.63
TXN-101229,21/02/2025 05:00,East,Electronics,16,334.19,21.44
TXN-101230,21/02/2025 06:00,East,Office Supplies,15,184.37,29.43
TXN-101231,21/02/2025 07:00,West,Office Supplies,12,203.62,48.07
TXN-101232,21/02/2025 08:00,North,Industrial Machinery,9,78.13,45.44
TXN-101233,21/02/2025 09:00,North,Industrial Machinery,8,372.98,26.16
TXN-101234,21/02/2025 10:00,South,Office Supplies,18,420.05,36.31
TXN-101235,21/02/2025 11:00,West,Industrial Machinery,18,286.38,31.12
TXN-101236,21/02/2025 12:00,North,Office Supplies,13,164.81,36.21
TXN-101237,21/02/2025 13:00,West,Electronics,18,82.42,42.32
TXN-101238,21/02/2025 14:00,North,Electronics,15,130.71,6.55
TXN-101239,21/02/2025 15:00,East,Home Appliances,4,126.48,19.66
TXN-101240,21/02/2025 16:00,North,Electronics,17,282.08,48.17
TXN-101241,21/02/2025 17:00,West,Office Supplies,5,426.12,47.72
TXN-101242,21/02/2025 18:00,East,Industrial Machinery,16,36.47,5.5
TXN-101243,21/02/2025 19:00,East,Home Appliances,9,15.94,14.06
TXN-101244,21/02/2025 20:00,East,Industrial Machinery,10,276.28,49.72
TXN-101245,21/02/2025 21:00,West,Office Supplies,18,138.92,27.18
TXN-101246,21/02/2025 22:00,South,Electronics,17,398.1,30.78
TXN-101247,21/02/2025 23:00,South,Home Appliances,18,157.69,12.49
TXN-101248,22/02/2025 00:00,South,Office Supplies,7,141.39,45.25
TXN-101249,22/02/2025 01:00,West,Home Appliances,4,132.6,15.41
TXN-101250,22/02/2025 02:00,East,Home Appliances,5,78.44,13.53
TXN-101251,22/02/2025 03:00,South,Electronics,16,268.17,15.27
TXN-101252,22/02/2025 04:00,West,Office Supplies,3,88.59,46.38
TXN-101253,22/02/2025 05:00,South,Industrial Machinery,18,200,36.63
TXN-101254,22/02/2025 06:00,North,Home Appliances,14,215.79,39.59
TXN-101255,22/02/2025 07:00,South,Home Appliances,15,24.4,21.97
TXN-101256,22/02/2025 08:00,South,Industrial Machinery,17,22.8,45.91
TXN-101257,22/02/2025 09:00,East,Office Supplies,1,241.53,40.52
TXN-101258,22/02/2025 10:00,West,Home Appliances,17,317.93,38.78
TXN-101259,22/02/2025 11:00,East,Home Appliances,11,424.86,48.69
TXN-101260,22/02/2025 12:00,East,Home Appliances,17,93.33,21.48
TXN-101261,22/02/2025 13:00,East,Office Supplies,14,60.37,32.49
TXN-101262,22/02/2025 14:00,East,Office Supplies,19,38.13,45.95
TXN-101263,22/02/2025 15:00,East,Industrial Machinery,7,204.96,40.59
TXN-101264,22/02/2025 16:00,South,Office Supplies,13,286.26,30.35
TXN-101265,22/02/2025 17:00,East,Office Supplies,18,380.72,8.43
TXN-101266,22/02/2025 18:00,East,Electronics,14,312.11,34.37
TXN-101267,22/02/2025 19:00,West,Industrial Machinery,1,106.03,28.7
TXN-101268,22/02/2025 20:00,North,Home Appliances,7,216.14,13.29
TXN-101269,22/02/2025 21:00,South,Office Supplies,8,411.05,44.7
TXN-101270,22/02/2025 22:00,South,Home Appliances,18,157.47,20.45
TXN-101271,22/02/2025 23:00,South,Home Appliances,9,232.2,22.44
TXN-101272,23/02/2025 00:00,East,Electronics,1,432,35.26
TXN-101273,23/02/2025 01:00,East,Office Supplies,17,334.73,27
TXN-101274,23/02/2025 02:00,East,Industrial Machinery,19,340.39,9.02
TXN-101275,23/02/2025 03:00,West,Office Supplies,6,125.14,22.43
TXN-101276,23/02/2025 04:00,North,Home Appliances,3,195.69,9.25
TXN-101277,23/02/2025 05:00,East,Industrial Machinery,5,51.28,13.58
TXN-101278,23/02/2025 06:00,North,Office Supplies,2,279.04,5.32
TXN-101279,23/02/2025 07:00,West,Home Appliances,4,60.57,13.16
TXN-101280,23/02/2025 08:00,South,Home Appliances,10,378.7,19.87
TXN-101281,23/02/2025 09:00,East,Electronics,10,369.42,29.22
TXN-101282,23/02/2025 10:00,North,Electronics,11,247.35,46.37
TXN-101283,23/02/2025 11:00,North,Electronics,16,76.84,29.31
TXN-101284,23/02/2025 12:00,East,Home Appliances,17,26.61,36.75
TXN-101285,23/02/2025 13:00,South,Office Supplies,16,361.67,21.1
TXN-101286,23/02/2025 14:00,South,Electronics,7,276.26,38.82
TXN-101287,23/02/2025 15:00,South,Office Supplies,16,324.4,32.92
TXN-101288,23/02/2025 16:00,West,Electronics,3,147.5,25.69
TXN-101289,23/02/2025 17:00,North,Industrial Machinery,16,236.87,13.72
TXN-101290,23/02/2025 18:00,North,Industrial Machinery,8,340.15,18.66
TXN-101291,23/02/2025 19:00,North,Electronics,12,216.48,32.94
TXN-101292,23/02/2025 20:00,West,Home Appliances,3,276.8,24.17
TXN-101293,23/02/2025 21:00,North,Electronics,17,358.64,45.02
TXN-101294,23/02/2025 22:00,West,Electronics,18,109.01,15.57
TXN-101295,23/02/2025 23:00,South,Home Appliances,11,44.15,8.29
TXN-101296,24/02/2025 00:00,East,Industrial Machinery,4,246.58,31.52
TXN-101297,24/02/2025 01:00,North,Office Supplies,16,42.49,44.87
TXN-101298,24/02/2025 02:00,North,Electronics,17,348.57,21.41
TXN-101299,24/02/2025 03:00,South,Home Appliances,9,328,34.15
TXN-101300,24/02/2025 04:00,East,Electronics,6,398.6,15.41
TXN-101301,24/02/2025 05:00,West,Home Appliances,2,293.39,30.13
TXN-101302,24/02/2025 06:00,East,Office Supplies,9,44.7,40.41
TXN-101303,24/02/2025 07:00,South,Office Supplies,6,125.49,44.02
TXN-101304,24/02/2025 08:00,South,Industrial Machinery,3,366.55,9.73
TXN-101305,24/02/2025 09:00,East,Home Appliances,6,88.12,21.04
TXN-101306,24/02/2025 10:00,West,Home Appliances,7,318.99,33.78
TXN-101307,24/02/2025 11:00,West,Industrial Machinery,1,354.52,6.56
TXN-101308,24/02/2025 12:00,North,Industrial Machinery,1,158.93,36.08
TXN-101309,24/02/2025 13:00,West,Home Appliances,5,155.54,28.76
TXN-101310,24/02/2025 14:00,East,Industrial Machinery,6,257.87,17.99
TXN-101311,24/02/2025 15:00,South,Office Supplies,13,389.73,41.66
TXN-101312,24/02/2025 16:00,North,Electronics,2,112.79,18.05
TXN-101313,24/02/2025 17:00,North,Office Supplies,15,424.48,49.61
TXN-101314,24/02/2025 18:00,South,Industrial Machinery,15,275.82,41.74
TXN-101315,24/02/2025 19:00,West,Home Appliances,13,446.58,36.86
TXN-101316,24/02/2025 20:00,South,Home Appliances,14,54.44,7.76
TXN-101317,24/02/2025 21:00,West,Office Supplies,7,70.49,45.69
TXN-101318,24/02/2025 22:00,South,Home Appliances,14,374.68,40.55
TXN-101319,24/02/2025 23:00,East,Industrial Machinery,10,391.24,15.31
TXN-101320,25/02/2025 00:00,West,Office Supplies,17,209.05,22.65
TXN-101321,25/02/2025 01:00,East,Home Appliances,14,325.76,17.09
TXN-101322,25/02/2025 02:00,North,Electronics,8,392.45,49.3
TXN-101323,25/02/2025 03:00,South,Electronics,4,34.24,43.44
TXN-101324,25/02/2025 04:00,North,Industrial Machinery,16,264.88,46.86
TXN-101325,25/02/2025 05:00,North,Home Appliances,13,386.34,40.49
TXN-101326,25/02/2025 06:00,North,Industrial Machinery,18,188.5,25.54
TXN-101327,25/02/2025 07:00,North,Office Supplies,14,146.89,14.24
TXN-101328,25/02/2025 08:00,South,Electronics,18,361.23,14.36
TXN-101329,25/02/2025 09:00,North,Office Supplies,5,161.4,11.83
TXN-101330,25/02/2025 10:00,South,Home Appliances,9,16.88,29.6
TXN-101331,25/02/2025 11:00,South,Industrial Machinery,3,432.43,46.4
TXN-101332,25/02/2025 12:00,East,Industrial Machinery,8,272.78,49.63
TXN-101333,25/02/2025 13:00,West,Industrial Machinery,10,371.58,17.93
TXN-101334,25/02/2025 14:00,West,Office Supplies,19,374.09,36.38
TXN-101335,25/02/2025 15:00,South,Electronics,3,44.36,31.87
TXN-101336,25/02/2025 16:00,East,Office Supplies,11,89.74,27
TXN-101337,25/02/2025 17:00,South,Office Supplies,11,150.68,34.96
TXN-101338,25/02/2025 18:00,South,Home Appliances,17,154.84,21.71
TXN-101339,25/02/2025 19:00,South,Home Appliances,16,301.74,47.5
TXN-101340,25/02/2025 20:00,East,Home Appliances,7,286.25,36.75
TXN-101341,25/02/2025 21:00,West,Electronics,4,230.4,38.94
TXN-101342,25/02/2025 22:00,East,Electronics,19,107.29,15.91
TXN-101343,25/02/2025 23:00,North,Home Appliances,12,181.47,12.59
TXN-101344,26/02/2025 00:00,East,Home Appliances,15,251.69,22.75
TXN-101345,26/02/2025 01:00,East,Electronics,11,218.84,39.5
TXN-101346,26/02/2025 02:00,East,Industrial Machinery,5,70.81,47.25
TXN-101347,26/02/2025 03:00,East,Electronics,5,297.71,24.23
TXN-101348,26/02/2025 04:00,West,Electronics,15,47.24,39.84
TXN-101349,26/02/2025 05:00,North,Electronics,18,179.83,26.17
TXN-101350,26/02/2025 06:00,West,Home Appliances,11,324.01,18.29
TXN-101351,26/02/2025 07:00,West,Industrial Machinery,12,24.2,38.27
TXN-101352,26/02/2025 08:00,East,Electronics,2,263.16,40.92
TXN-101353,26/02/2025 09:00,South,Home Appliances,15,160.85,14.13
TXN-101354,26/02/2025 10:00,South,Office Supplies,4,19.34,18.73
TXN-101355,26/02/2025 11:00,West,Office Supplies,18,98.22,27.26
TXN-101356,26/02/2025 12:00,West,Electronics,6,424.34,13.39
TXN-101357,26/02/2025 13:00,East,Office Supplies,19,241.94,46.8
TXN-101358,26/02/2025 14:00,West,Industrial Machinery,11,448.8,31.61
TXN-101359,26/02/2025 15:00,East,Office Supplies,2,243.53,10.45
TXN-101360,26/02/2025 16:00,South,Office Supplies,8,251.84,13.28
TXN-101361,26/02/2025 17:00,South,Industrial Machinery,11,185.76,47.95
TXN-101362,26/02/2025 18:00,North,Electronics,5,150.21,38.22
TXN-101363,26/02/2025 19:00,South,Electronics,18,124.8,38.05
TXN-101364,26/02/2025 20:00,West,Industrial Machinery,18,164.72,8.26
TXN-101365,26/02/2025 21:00,South,Industrial Machinery,14,215.31,45.29
TXN-101366,26/02/2025 22:00,East,Industrial Machinery,10,98.92,24.97
TXN-101367,26/02/2025 23:00,South,Office Supplies,3,113.21,34.69
TXN-101368,27/02/2025 00:00,North,Industrial Machinery,9,133.49,48.19
TXN-101369,27/02/2025 01:00,South,Home Appliances,3,210.7,9.5
TXN-101370,27/02/2025 02:00,East,Office Supplies,11,299.15,26.7
TXN-101371,27/02/2025 03:00,East,Electronics,12,387.5,7.23
TXN-101372,27/02/2025 04:00,West,Electronics,12,140.26,27.48
TXN-101373,27/02/2025 05:00,South,Electronics,3,95.33,16.35
TXN-101374,27/02/2025 06:00,East,Office Supplies,7,180.11,46
TXN-101375,27/02/2025 07:00,North,Home Appliances,14,404.11,22.93
TXN-101376,27/02/2025 08:00,West,Industrial Machinery,11,19.78,33.52
TXN-101377,27/02/2025 09:00,North,Industrial Machinery,7,310.03,43.71
TXN-101378,27/02/2025 10:00,South,Electronics,10,222.83,49.27
TXN-101379,27/02/2025 11:00,South,Electronics,11,85.47,27.67
TXN-101380,27/02/2025 12:00,South,Office Supplies,15,154.98,25.51
TXN-101381,27/02/2025 13:00,West,Home Appliances,19,113.24,8.41
TXN-101382,27/02/2025 14:00,East,Industrial Machinery,16,396.92,5.57
TXN-101383,27/02/2025 15:00,West,Office Supplies,12,224.87,32.4
TXN-101384,27/02/2025 16:00,North,Industrial Machinery,18,260.16,7.95
TXN-101385,27/02/2025 17:00,West,Electronics,13,273.46,22.12
TXN-101386,27/02/2025 18:00,North,Industrial Machinery,5,293.41,5.16
TXN-101387,27/02/2025 19:00,West,Home Appliances,4,230.82,32.69
TXN-101388,27/02/2025 20:00,East,Home Appliances,14,23.27,24.14
TXN-101389,27/02/2025 21:00,North,Electronics,8,160.94,10.72
TXN-101390,27/02/2025 22:00,South,Home Appliances,9,95.39,18.34
TXN-101391,27/02/2025 23:00,South,Home Appliances,19,311.02,30.63
TXN-101392,28/02/2025 00:00,West,Office Supplies,3,40.14,34.55
TXN-101393,28/02/2025 01:00,South,Industrial Machinery,5,260.47,25.81
TXN-101394,28/02/2025 02:00,North,Electronics,18,107.02,41.18
TXN-101395,28/02/2025 03:00,South,Electronics,1,427.77,10.06
TXN-101396,28/02/2025 04:00,East,Electronics,8,161.29,8.8
TXN-101397,28/02/2025 05:00,East,Electronics,19,156.81,6.99
TXN-101398,28/02/2025 06:00,West,Electronics,17,416.71,29.11
TXN-101399,28/02/2025 07:00,North,Home Appliances,17,196.84,36.78
TXN-101400,28/02/2025 08:00,East,Office Supplies,11,433.86,10.87
TXN-101401,28/02/2025 09:00,East,Electronics,2,26,33.75
TXN-101402,28/02/2025 10:00,North,Office Supplies,6,148.61,26.46
TXN-101403,28/02/2025 11:00,South,Office Supplies,14,304.96,49.43
TXN-101404,28/02/2025 12:00,South,Home Appliances,3,402.58,37.29
TXN-101405,28/02/2025 13:00,West,Electronics,12,126.91,34.59
TXN-101406,28/02/2025 14:00,South,Home Appliances,4,419.79,30.67
TXN-101407,28/02/2025 15:00,North,Electronics,12,273.65,49.88
TXN-101408,28/02/2025 16:00,East,Home Appliances,13,363.54,49.12
TXN-101409,28/02/2025 17:00,South,Office Supplies,2,188.09,29.22
TXN-101410,28/02/2025 18:00,West,Electronics,2,107.69,25.48
TXN-101411,28/02/2025 19:00,South,Industrial Machinery,15,411.43,25.8
TXN-101412,28/02/2025 20:00,North,Office Supplies,17,420.95,24.28
TXN-101413,28/02/2025 21:00,West,Industrial Machinery,7,231.7,28.91
TXN-101414,28/02/2025 22:00,South,Office Supplies,14,18.32,17.31
TXN-101415,28/02/2025 23:00,West,Home Appliances,12,63.2,46.71
TXN-101416,01/03/2025 00:00,North,Electronics,17,264.48,27.06
TXN-101417,01/03/2025 01:00,East,Office Supplies,14,25.83,42.89
TXN-101418,01/03/2025 02:00,North,Home Appliances,6,187.96,26.39
TXN-101419,01/03/2025 03:00,North,Electronics,19,147.31,37.32
TXN-101420,01/03/2025 04:00,North,Electronics,6,325.88,20.16
TXN-101421,01/03/2025 05:00,North,Office Supplies,18,39.65,33.12
TXN-101422,01/03/2025 06:00,East,Electronics,5,227.85,27.43
TXN-101423,01/03/2025 07:00,East,Office Supplies,6,267.13,21.52
TXN-101424,01/03/2025 08:00,West,Electronics,2,283.71,44.67
TXN-101425,01/03/2025 09:00,South,Industrial Machinery,8,191.54,10.07
TXN-101426,01/03/2025 10:00,East,Home Appliances,15,147.75,26.91
TXN-101427,01/03/2025 11:00,East,Industrial Machinery,15,312.04,13.75
TXN-101428,01/03/2025 12:00,South,Office Supplies,11,383.77,43.75
TXN-101429,01/03/2025 13:00,East,Industrial Machinery,1,316.88,16.41
TXN-101430,01/03/2025 14:00,North,Office Supplies,18,420.5,33.5
TXN-101431,01/03/2025 15:00,North,Electronics,12,327.15,12.45
TXN-101432,01/03/2025 16:00,South,Electronics,12,347.73,23.22
TXN-101433,01/03/2025 17:00,West,Office Supplies,11,88.45,45.47
TXN-101434,01/03/2025 18:00,West,Industrial Machinery,8,197.79,12.47
TXN-101435,01/03/2025 19:00,South,Electronics,7,226.26,34.84
TXN-101436,01/03/2025 20:00,South,Home Appliances,2,126.86,14.2
TXN-101437,01/03/2025 21:00,North,Electronics,11,245.15,23.71
TXN-101438,01/03/2025 22:00,West,Home Appliances,10,141.85,29.33
TXN-101439,01/03/2025 23:00,East,Industrial Machinery,3,314.22,30.98
TXN-101440,02/03/2025 00:00,North,Home Appliances,10,219.84,32.11
TXN-101441,02/03/2025 01:00,South,Home Appliances,18,214.85,33.81
TXN-101442,02/03/2025 02:00,West,Home Appliances,14,442.89,17.23
TXN-101443,02/03/2025 03:00,East,Home Appliances,18,186.02,23.06
TXN-101444,02/03/2025 04:00,East,Electronics,8,172.92,6.68
TXN-101445,02/03/2025 05:00,North,Home Appliances,10,153.93,39.59
TXN-101446,02/03/2025 06:00,West,Electronics,13,404.27,42.67
TXN-101447,02/03/2025 07:00,West,Home Appliances,8,231.33,13.97
TXN-101448,02/03/2025 08:00,South,Office Supplies,4,276.21,14.06
TXN-101449,02/03/2025 09:00,West,Industrial Machinery,4,94.07,6.89
TXN-101450,02/03/2025 10:00,West,Home Appliances,5,250.54,48.67
TXN-101451,02/03/2025 11:00,North,Office Supplies,1,134.83,41.32
TXN-101452,02/03/2025 12:00,West,Home Appliances,17,332.96,21.23
TXN-101453,02/03/2025 13:00,East,Home Appliances,2,377.23,26.69
TXN-101454,02/03/2025 14:00,North,Home Appliances,8,326.09,18.14
TXN-101455,02/03/2025 15:00,North,Office Supplies,7,332.79,31.88
TXN-101456,02/03/2025 16:00,South,Industrial Machinery,15,238.17,37.28
TXN-101457,02/03/2025 17:00,West,Office Supplies,5,324.92,25.13
TXN-101458,02/03/2025 18:00,South,Industrial Machinery,2,199.16,44.31
TXN-101459,02/03/2025 19:00,East,Home Appliances,7,298.57,28.27
TXN-101460,02/03/2025 20:00,North,Electronics,8,128.05,11.49
TXN-101461,02/03/2025 21:00,North,Home Appliances,7,45.81,33
TXN-101462,02/03/2025 22:00,North,Industrial Machinery,7,195.15,25.8
TXN-101463,02/03/2025 23:00,East,Office Supplies,14,216.14,47.11
TXN-101464,03/03/2025 00:00,East,Home Appliances,18,126.91,22.64
TXN-101465,03/03/2025 01:00,South,Office Supplies,6,331.69,23.13
TXN-101466,03/03/2025 02:00,South,Office Supplies,4,47.46,34.28
TXN-101467,03/03/2025 03:00,South,Office Supplies,10,112.28,28.71
TXN-101468,03/03/2025 04:00,West,Home Appliances,18,340.75,21.85
TXN-101469,03/03/2025 05:00,North,Office Supplies,12,205.43,49.54
TXN-101470,03/03/2025 06:00,North,Office Supplies,16,321.95,18.6
TXN-101471,03/03/2025 07:00,South,Home Appliances,7,262.07,17.49
TXN-101472,03/03/2025 08:00,North,Office Supplies,6,428.58,43.9
TXN-101473,03/03/2025 09:00,South,Home Appliances,5,275.24,5.15
TXN-101474,03/03/2025 10:00,West,Industrial Machinery,3,21.96,14.06
TXN-101475,03/03/2025 11:00,West,Industrial Machinery,12,168.83,31.57
TXN-101476,03/03/2025 12:00,East,Industrial Machinery,15,77.66,12.31
TXN-101477,03/03/2025 13:00,West,Office Supplies,10,417.25,49.36
TXN-101478,03/03/2025 14:00,South,Electronics,19,60.69,25.89
TXN-101479,03/03/2025 15:00,West,Electronics,16,183.96,31.88
TXN-101480,03/03/2025 16:00,East,Office Supplies,11,113.74,12.22
TXN-101481,03/03/2025 17:00,North,Electronics,8,383.4,18.02
TXN-101482,03/03/2025 18:00,South,Home Appliances,3,149.57,32.66
TXN-101483,03/03/2025 19:00,North,Electronics,7,446.48,29.73
TXN-101484,03/03/2025 20:00,East,Office Supplies,7,32.28,40.3
